Trial_Id,Model,Experiment,Question_Num,Repeat_Num,Anchor_Type,Comparison,Estimate
509,DeepSeek-V3.1,Debias,7,5,High,LOWER,30
510,DeepSeek-V3.1,Debias,7,6,High,HIGHER,32
511,DeepSeek-V3.1,Debias,7,7,High,HIGHER,30
512,DeepSeek-V3.1,Debias,7,8,High,HIGHER,35
513,DeepSeek-V3.1,Debias,8,1,Low,LOWER,85000
514,DeepSeek-V3.1,Debias,8,2,Low,LOWER,85000
515,DeepSeek-V3.1,Debias,8,3,Low,HIGHER,150000
516,DeepSeek-V3.1,Debias,8,4,Low,LOWER,85000
517,DeepSeek-V3.1,Debias,8,5,Low,LOWER,85000
518,DeepSeek-V3.1,Debias,8,6,Low,LOWER,85000
519,DeepSeek-V3.1,Debias,8,7,Low,LOWER,85000
520,DeepSeek-V3.1,Debias,8,8,Low,HIGHER,450000
521,DeepSeek-V3.1,Debias,8,1,High,LOWER,150000
522,DeepSeek-V3.1,Debias,8,2,High,LOWER,280000
523,DeepSeek-V3.1,Debias,8,3,High,LOWER,150000
524,DeepSeek-V3.1,Debias,8,4,High,LOWER,150000
525,DeepSeek-V3.1,Debias,8,5,High,LOWER,180000
526,DeepSeek-V3.1,Debias,8,6,High,LOWER,150000
527,DeepSeek-V3.1,Debias,8,7,High,LOWER,150000
528,DeepSeek-V3.1,Debias,8,8,High,LOWER,150000
529,DeepSeek-V3.1,Debias,9,1,Low,HIGHER,150
530,DeepSeek-V3.1,Debias,9,2,Low,HIGHER,125
531,DeepSeek-V3.1,Debias,9,3,Low,HIGHER,150
532,DeepSeek-V3.1,Debias,9,4,Low,HIGHER,150
533,DeepSeek-V3.1,Debias,9,5,Low,HIGHER,120
534,DeepSeek-V3.1,Debias,9,6,Low,HIGHER,150
535,DeepSeek-V3.1,Debias,9,7,Low,HIGHER,150
536,DeepSeek-V3.1,Debias,9,8,Low,HIGHER,125
537,DeepSeek-V3.1,Debias,9,1,High,HIGHER,450
538,DeepSeek-V3.1,Debias,9,2,High,HIGHER,450
539,DeepSeek-V3.1,Debias,9,3,High,LOWER,270
540,DeepSeek-V3.1,Debias,9,4,High,LOWER,250
541,DeepSeek-V3.1,Debias,9,5,High,HIGHER,550
542,DeepSeek-V3.1,Debias,9,6,High,HIGHER,500
543,DeepSeek-V3.1,Debias,9,7,High,LOWER,60
544,DeepSeek-V3.1,Debias,9,8,High,LOWER,175
545,DeepSeek-V3.1,Debias,10,1,Low,HIGHER,75000
546,DeepSeek-V3.1,Debias,10,2,Low,HIGHER,150000
547,DeepSeek-V3.1,Debias,10,3,Low,HIGHER,185000
548,DeepSeek-V3.1,Debias,10,4,Low,HIGHER,125000
549,DeepSeek-V3.1,Debias,10,5,Low,HIGHER,500000
550,DeepSeek-V3.1,Debias,10,6,Low,HIGHER,100000
551,DeepSeek-V3.1,Debias,10,7,Low,HIGHER,300000
552,DeepSeek-V3.1,Debias,10,8,Low,HIGHER,65000
553,DeepSeek-V3.1,Debias,10,1,High,HIGHER,250000
554,DeepSeek-V3.1,Debias,10,2,High,HIGHER,250000
555,DeepSeek-V3.1,Debias,10,3,High,LOWER,75000
556,DeepSeek-V3.1,Debias,10,4,High,HIGHER,200000
557,DeepSeek-V3.1,Debias,10,5,High,HIGHER,250000
558,DeepSeek-V3.1,Debias,10,6,High,HIGHER,250000
559,DeepSeek-V3.1,Debias,10,7,High,HIGHER,250000
560,DeepSeek-V3.1,Debias,10,8,High,LOWER,80000
561,DeepSeek-V3.1,Debias,11,1,Low,HIGHER,55
562,DeepSeek-V3.1,Debias,11,2,Low,HIGHER,20
563,DeepSeek-V3.1,Debias,11,3,Low,HIGHER,48
564,DeepSeek-V3.1,Debias,11,4,Low,HIGHER,20
565,DeepSeek-V3.1,Debias,11,5,Low,HIGHER,55
566,DeepSeek-V3.1,Debias,11,6,Low,HIGHER,35
567,DeepSeek-V3.1,Debias,11,7,Low,HIGHER,20
568,DeepSeek-V3.1,Debias,11,8,Low,HIGHER,38
569,DeepSeek-V3.1,Debias,11,1,High,LOWER,40
570,DeepSeek-V3.1,Debias,11,2,High,LOWER,45
571,DeepSeek-V3.1,Debias,11,3,High,LOWER,45
572,DeepSeek-V3.1,Debias,11,4,High,LOWER,47
573,DeepSeek-V3.1,Debias,11,5,High,LOWER,50
574,DeepSeek-V3.1,Debias,11,6,High,LOWER,40
575,DeepSeek-V3.1,Debias,11,7,High,LOWER,40
576,DeepSeek-V3.1,Debias,11,8,High,LOWER,45
577,DeepSeek-V3.1,Debias,12,1,Low,HIGHER,350
578,DeepSeek-V3.1,Debias,12,2,Low,HIGHER,350
579,DeepSeek-V3.1,Debias,12,3,Low,HIGHER,350
580,DeepSeek-V3.1,Debias,12,4,Low,HIGHER,350
581,DeepSeek-V3.1,Debias,12,5,Low,HIGHER,350
582,DeepSeek-V3.1,Debias,12,6,Low,HIGHER,350
583,DeepSeek-V3.1,Debias,12,7,Low,HIGHER,350
584,DeepSeek-V3.1,Debias,12,8,Low,HIGHER,350
585,DeepSeek-V3.1,Debias,12,1,High,HIGHER,450
586,DeepSeek-V3.1,Debias,12,2,High,LOWER,350
587,DeepSeek-V3.1,Debias,12,3,High,LOWER,350
588,DeepSeek-V3.1,Debias,12,4,High,LOWER,350
589,DeepSeek-V3.1,Debias,12,5,High,HIGHER,450
590,DeepSeek-V3.1,Debias,12,6,High,LOWER,300
591,DeepSeek-V3.1,Debias,12,7,High,HIGHER,450
592,DeepSeek-V3.1,Debias,12,8,High,LOWER,350
593,DeepSeek-V3.1,Debias,13,1,Low,HIGHER,25000000
594,DeepSeek-V3.1,Debias,13,2,Low,HIGHER,50000000
595,DeepSeek-V3.1,Debias,13,3,Low,HIGHER,50000000
596,DeepSeek-V3.1,Debias,13,4,Low,HIGHER,12000000
597,DeepSeek-V3.1,Debias,13,5,Low,HIGHER,20000000
598,DeepSeek-V3.1,Debias,13,6,Low,HIGHER,33000000
599,DeepSeek-V3.1,Debias,13,7,Low,HIGHER,50000000
600,DeepSeek-V3.1,Debias,13,8,Low,HIGHER,30000000
601,DeepSeek-V3.1,Debias,13,1,High,HIGHER,50000000
602,DeepSeek-V3.1,Debias,13,2,High,HIGHER,55000000
603,DeepSeek-V3.1,Debias,13,3,High,HIGHER,65000000
604,DeepSeek-V3.1,Debias,13,4,High,HIGHER,110000000
605,DeepSeek-V3.1,Debias,13,5,High,HIGHER,60000000
606,DeepSeek-V3.1,Debias,13,6,High,HIGHER,85000000
607,DeepSeek-V3.1,Debias,13,7,High,HIGHER,60000000
608,DeepSeek-V3.1,Debias,13,8,High,HIGHER,65000000
609,DeepSeek-V3.1,Debias,14,1,Low,LOWER,1100
610,DeepSeek-V3.1,Debias,14,2,Low,HIGHER,2100
611,DeepSeek-V3.1,Debias,14,3,Low,HIGHER,2000
612,DeepSeek-V3.1,Debias,14,4,Low,HIGHER,2500
613,DeepSeek-V3.1,Debias,14,5,Low,HIGHER,2000
614,DeepSeek-V3.1,Debias,14,6,Low,LOWER,1300
615,DeepSeek-V3.1,Debias,14,7,Low,HIGHER,2000
616,DeepSeek-V3.1,Debias,14,8,Low,HIGHER,2500
617,DeepSeek-V3.1,Debias,14,1,High,HIGHER,4500
618,DeepSeek-V3.1,Debias,14,2,High,LOWER,1200
619,DeepSeek-V3.1,Debias,14,3,High,LOWER,1500
620,DeepSeek-V3.1,Debias,14,4,High,LOWER,1500
621,DeepSeek-V3.1,Debias,14,5,High,HIGHER,6400
622,DeepSeek-V3.1,Debias,14,6,High,LOWER,1400
623,DeepSeek-V3.1,Debias,14,7,High,LOWER,1250
624,DeepSeek-V3.1,Debias,14,8,High,LOWER,1500
625,DeepSeek-V3.1,Debias,15,1,Low,HIGHER,2000
626,DeepSeek-V3.1,Debias,15,2,Low,HIGHER,2800
627,DeepSeek-V3.1,Debias,15,3,Low,HIGHER,2984
628,DeepSeek-V3.1,Debias,15,4,Low,HIGHER,2800
629,DeepSeek-V3.1,Debias,15,5,Low,HIGHER,2200
630,DeepSeek-V3.1,Debias,15,6,Low,HIGHER,3000
631,DeepSeek-V3.1,Debias,15,7,Low,HIGHER,3000
632,DeepSeek-V3.1,Debias,15,8,Low,HIGHER,3000
633,DeepSeek-V3.1,Debias,15,1,High,HIGHER,2500
634,DeepSeek-V3.1,Debias,15,2,High,HIGHER,2100
635,DeepSeek-V3.1,Debias,15,3,High,HIGHER,2500
636,DeepSeek-V3.1,Debias,15,4,High,LOWER,1200
637,DeepSeek-V3.1,Debias,15,5,High,HIGHER,2500
638,DeepSeek-V3.1,Debias,15,6,High,LOWER,1200
639,DeepSeek-V3.1,Debias,15,7,High,HIGHER,2800
640,DeepSeek-V3.1,Debias,15,8,High,HIGHER,2400
641,DeepSeek-V3.1,Debias,16,1,Low,HIGHER,120
642,DeepSeek-V3.1,Debias,16,2,Low,HIGHER,120
643,DeepSeek-V3.1,Debias,16,3,Low,HIGHER,110
644,DeepSeek-V3.1,Debias,16,4,Low,HIGHER,95
645,DeepSeek-V3.1,Debias,16,5,Low,HIGHER,150
646,DeepSeek-V3.1,Debias,16,6,Low,HIGHER,125
647,DeepSeek-V3.1,Debias,16,7,Low,HIGHER,125
648,DeepSeek-V3.1,Debias,16,8,Low,HIGHER,125
649,DeepSeek-V3.1,Debias,16,1,High,HIGHER,285
650,DeepSeek-V3.1,Debias,16,2,High,HIGHER,320
651,DeepSeek-V3.1,Debias,16,3,High,LOWER,175
652,DeepSeek-V3.1,Debias,16,4,High,HIGHER,300
653,DeepSeek-V3.1,Debias,16,5,High,HIGHER,300
654,DeepSeek-V3.1,Debias,16,6,High,HIGHER,320
655,DeepSeek-V3.1,Debias,16,7,High,HIGHER,350
656,DeepSeek-V3.1,Debias,16,8,High,HIGHER,300
657,DeepSeek-V3.1,Debias,17,1,Low,HIGHER,250000
658,DeepSeek-V3.1,Debias,17,2,Low,HIGHER,250000
659,DeepSeek-V3.1,Debias,17,3,Low,HIGHER,300000
660,DeepSeek-V3.1,Debias,17,4,Low,HIGHER,250000
661,DeepSeek-V3.1,Debias,17,5,Low,HIGHER,500000
662,DeepSeek-V3.1,Debias,17,6,Low,HIGHER,250000
663,DeepSeek-V3.1,Debias,17,7,Low,HIGHER,250000
664,DeepSeek-V3.1,Debias,17,8,Low,HIGHER,250000
665,DeepSeek-V3.1,Debias,17,1,High,HIGHER,750000
666,DeepSeek-V3.1,Debias,17,2,High,HIGHER,750000
667,DeepSeek-V3.1,Debias,17,3,High,LOWER,200000
668,DeepSeek-V3.1,Debias,17,4,High,HIGHER,625000
669,DeepSeek-V3.1,Debias,17,5,High,HIGHER,750000
670,DeepSeek-V3.1,Debias,17,6,High,LOWER,150000
671,DeepSeek-V3.1,Debias,17,7,High,HIGHER,750000
672,DeepSeek-V3.1,Debias,17,8,High,HIGHER,600000
673,DeepSeek-V3.1,Debias,18,1,Low,HIGHER,65
674,DeepSeek-V3.1,Debias,18,2,Low,HIGHER,60
675,DeepSeek-V3.1,Debias,18,3,Low,HIGHER,85
676,DeepSeek-V3.1,Debias,18,4,Low,HIGHER,70
677,DeepSeek-V3.1,Debias,18,5,Low,HIGHER,85
678,DeepSeek-V3.1,Debias,18,6,Low,HIGHER,60
679,DeepSeek-V3.1,Debias,18,7,Low,HIGHER,70
680,DeepSeek-V3.1,Debias,18,8,Low,HIGHER,75
681,DeepSeek-V3.1,Debias,18,1,High,HIGHER,150
682,DeepSeek-V3.1,Debias,18,2,High,HIGHER,150
683,DeepSeek-V3.1,Debias,18,3,High,HIGHER,180
684,DeepSeek-V3.1,Debias,18,4,High,HIGHER,175
685,DeepSeek-V3.1,Debias,18,5,High,HIGHER,150
686,DeepSeek-V3.1,Debias,18,6,High,HIGHER,150
687,DeepSeek-V3.1,Debias,18,7,High,HIGHER,145
688,DeepSeek-V3.1,Debias,18,8,High,HIGHER,150
689,DeepSeek-V3.1,Debias,19,1,Low,LOWER,65000
690,DeepSeek-V3.1,Debias,19,2,Low,LOWER,60000
691,DeepSeek-V3.1,Debias,19,3,Low,LOWER,52000
692,DeepSeek-V3.1,Debias,19,4,Low,LOWER,55000
693,DeepSeek-V3.1,Debias,19,5,Low,LOWER,55000
694,DeepSeek-V3.1,Debias,19,6,Low,LOWER,48000
695,DeepSeek-V3.1,Debias,19,7,Low,LOWER,65000
696,DeepSeek-V3.1,Debias,19,8,Low,HIGHER,125000
697,DeepSeek-V3.1,Debias,19,1,High,LOWER,150000
698,DeepSeek-V3.1,Debias,19,2,High,LOWER,250000
699,DeepSeek-V3.1,Debias,19,3,High,LOWER,175000
700,DeepSeek-V3.1,Debias,19,4,High,LOWER,160000
701,DeepSeek-V3.1,Debias,19,5,High,LOWER,150000
702,DeepSeek-V3.1,Debias,19,6,High,LOWER,150000
703,DeepSeek-V3.1,Debias,19,7,High,LOWER,150000
704,DeepSeek-V3.1,Debias,19,8,High,LOWER,200000
705,DeepSeek-V3.1,Debias,20,1,Low,HIGHER,1200
706,DeepSeek-V3.1,Debias,20,2,Low,HIGHER,1100
707,DeepSeek-V3.1,Debias,20,3,Low,HIGHER,1200
708,DeepSeek-V3.1,Debias,20,4,Low,HIGHER,1200
709,DeepSeek-V3.1,Debias,20,5,Low,HIGHER,405
710,DeepSeek-V3.1,Debias,20,6,Low,HIGHER,1200
711,DeepSeek-V3.1,Debias,20,7,Low,HIGHER,1200
712,DeepSeek-V3.1,Debias,20,8,Low,HIGHER,1200
713,DeepSeek-V3.1,Debias,20,1,High,HIGHER,1250
714,DeepSeek-V3.1,Debias,20,2,High,HIGHER,1200
715,DeepSeek-V3.1,Debias,20,3,High,HIGHER,1250
716,DeepSeek-V3.1,Debias,20,4,High,HIGHER,1250
717,DeepSeek-V3.1,Debias,20,5,High,HIGHER,1200
718,DeepSeek-V3.1,Debias,20,6,High,HIGHER,1200
719,DeepSeek-V3.1,Debias,20,7,High,HIGHER,1350
720,DeepSeek-V3.1,Debias,20,8,High,HIGHER,1250
721,DeepSeek-V3.1,Debias,21,1,Low,HIGHER,1467
722,DeepSeek-V3.1,Debias,21,2,Low,LOWER,1800
723,DeepSeek-V3.1,Debias,21,3,Low,LOWER,175
724,DeepSeek-V3.1,Debias,21,4,Low,HIGHER,1700
725,DeepSeek-V3.1,Debias,21,5,Low,HIGHER,1800
726,DeepSeek-V3.1,Debias,21,6,Low,HIGHER,1800
727,DeepSeek-V3.1,Debias,21,7,Low,HIGHER,1800
728,DeepSeek-V3.1,Debias,21,8,Low,HIGHER,1800
729,DeepSeek-V3.1,Debias,21,1,High,HIGHER,1800
730,DeepSeek-V3.1,Debias,21,2,High,HIGHER,1750
731,DeepSeek-V3.1,Debias,21,3,High,LOWER,500
732,DeepSeek-V3.1,Debias,21,4,High,HIGHER,1800
733,DeepSeek-V3.1,Debias,21,5,High,LOWER,1500
734,DeepSeek-V3.1,Debias,21,6,High,,1800
735,DeepSeek-V3.1,Debias,21,7,High,LOWER,500
736,DeepSeek-V3.1,Debias,21,8,High,HIGHER,1800
737,DeepSeek-V3.1,Debias,22,1,Low,HIGHER,3500
738,DeepSeek-V3.1,Debias,22,2,Low,HIGHER,3000
739,DeepSeek-V3.1,Debias,22,3,Low,HIGHER,3500
740,DeepSeek-V3.1,Debias,22,4,Low,HIGHER,3500
741,DeepSeek-V3.1,Debias,22,5,Low,HIGHER,3500
742,DeepSeek-V3.1,Debias,22,6,Low,LOWER,3000
743,DeepSeek-V3.1,Debias,22,7,Low,HIGHER,3500
744,DeepSeek-V3.1,Debias,22,8,Low,HIGHER,2400
745,DeepSeek-V3.1,Debias,22,1,High,HIGHER,6000
746,DeepSeek-V3.1,Debias,22,2,High,HIGHER,6200
747,DeepSeek-V3.1,Debias,22,3,High,HIGHER,6200
748,DeepSeek-V3.1,Debias,22,4,High,HIGHER,5500
749,DeepSeek-V3.1,Debias,22,5,High,HIGHER,6000
750,DeepSeek-V3.1,Debias,22,6,High,HIGHER,6200
751,DeepSeek-V3.1,Debias,22,7,High,HIGHER,6000
752,DeepSeek-V3.1,Debias,22,8,High,HIGHER,6000
753,DeepSeek-V3.1,Debias,23,1,Low,HIGHER,425
754,DeepSeek-V3.1,Debias,23,2,Low,HIGHER,375
755,DeepSeek-V3.1,Debias,23,3,Low,HIGHER,350
756,DeepSeek-V3.1,Debias,23,4,Low,HIGHER,400
757,DeepSeek-V3.1,Debias,23,5,Low,HIGHER,400
758,DeepSeek-V3.1,Debias,23,6,Low,HIGHER,450
759,DeepSeek-V3.1,Debias,23,7,Low,HIGHER,400
760,DeepSeek-V3.1,Debias,23,8,Low,HIGHER,350
761,DeepSeek-V3.1,Debias,23,1,High,HIGHER,650
762,DeepSeek-V3.1,Debias,23,2,High,LOWER,450
763,DeepSeek-V3.1,Debias,23,3,High,LOWER,400
764,DeepSeek-V3.1,Debias,23,4,High,LOWER,450
765,DeepSeek-V3.1,Debias,23,5,High,LOWER,450
766,DeepSeek-V3.1,Debias,23,6,High,HIGHER,650
767,DeepSeek-V3.1,Debias,23,7,High,HIGHER,650
768,DeepSeek-V3.1,Debias,23,8,High,LOWER,450
769,DeepSeek-V3.1,Debias,24,1,Low,LOWER,45000
770,DeepSeek-V3.1,Debias,24,2,Low,HIGHER,45000
771,DeepSeek-V3.1,Debias,24,3,Low,HIGHER,45000
772,DeepSeek-V3.1,Debias,24,4,Low,HIGHER,45000
773,DeepSeek-V3.1,Debias,24,5,Low,HIGHER,45000
774,DeepSeek-V3.1,Debias,24,6,Low,HIGHER,48000
775,DeepSeek-V3.1,Debias,24,7,Low,HIGHER,45000
776,DeepSeek-V3.1,Debias,24,8,Low,HIGHER,45000
777,DeepSeek-V3.1,Debias,24,1,High,LOWER,45000
778,DeepSeek-V3.1,Debias,24,2,High,LOWER,45000
779,DeepSeek-V3.1,Debias,24,3,High,LOWER,46000
780,DeepSeek-V3.1,Debias,24,4,High,LOWER,45000
781,DeepSeek-V3.1,Debias,24,5,High,LOWER,45000
782,DeepSeek-V3.1,Debias,24,6,High,LOWER,45000
783,DeepSeek-V3.1,Debias,24,7,High,LOWER,45000
784,DeepSeek-V3.1,Debias,24,8,High,LOWER,50000
785,DeepSeek-V3.1,Debias,25,1,Low,HIGHER,650
786,DeepSeek-V3.1,Debias,25,2,Low,HIGHER,650
787,DeepSeek-V3.1,Debias,25,3,Low,HIGHER,550
788,DeepSeek-V3.1,Debias,25,4,Low,HIGHER,690
789,DeepSeek-V3.1,Debias,25,5,Low,HIGHER,625
790,DeepSeek-V3.1,Debias,25,6,Low,HIGHER,860
791,DeepSeek-V3.1,Debias,25,7,Low,HIGHER,625
792,DeepSeek-V3.1,Debias,25,8,Low,HIGHER,850
793,DeepSeek-V3.1,Debias,25,1,High,HIGHER,1800
794,DeepSeek-V3.1,Debias,25,2,High,HIGHER,1800
795,DeepSeek-V3.1,Debias,25,3,High,HIGHER,1750
796,DeepSeek-V3.1,Debias,25,4,High,HIGHER,1800
797,DeepSeek-V3.1,Debias,25,5,High,LOWER,1200
798,DeepSeek-V3.1,Debias,25,6,High,HIGHER,1800
799,DeepSeek-V3.1,Debias,25,7,High,HIGHER,1800
800,DeepSeek-V3.1,Debias,25,8,High,LOWER,1250
