Trial_Id,Model,Experiment,Question_Num,Repeat_Num,Anchor_Type,Comparison,Estimate
45,Llama-3.1-8B,Debias,3,5,High,HIGHER,150.0
46,Llama-3.1-8B,Debias,3,6,High,HIGHER,150.0
47,Llama-3.1-8B,Debias,3,7,High,HIGHER,180.0
48,Llama-3.1-8B,Debias,3,8,High,HIGHER,150.0
49,Llama-3.1-8B,Debias,4,1,Low,HIGHER,9500.0
50,Llama-3.1-8B,Debias,4,2,Low,HIGHER,9300.0
51,Llama-3.1-8B,Debias,4,3,Low,HIGHER,10230.0
52,Llama-3.1-8B,Debias,4,4,Low,HIGHER,10700.0
53,Llama-3.1-8B,Debias,4,5,Low,HIGHER,9600.0
54,Llama-3.1-8B,Debias,4,6,Low,HIGHER,9300.0
55,Llama-3.1-8B,Debias,4,7,Low,HIGHER,10600.0
56,Llama-3.1-8B,Debias,4,8,Low,HIGHER,9300.0
57,Llama-3.1-8B,Debias,4,1,High,HIGHER,10000.0
58,Llama-3.1-8B,Debias,4,2,High,HIGHER,10000.0
59,Llama-3.1-8B,Debias,4,3,High,HIGHER,10000.0
60,Llama-3.1-8B,Debias,4,4,High,HIGHER,12000.0
61,Llama-3.1-8B,Debias,4,5,High,HIGHER,10000.0
62,Llama-3.1-8B,Debias,4,6,High,HIGHER,12000.0
63,Llama-3.1-8B,Debias,4,7,High,HIGHER,10300.0
64,Llama-3.1-8B,Debias,4,8,High,HIGHER,10000.0
65,Llama-3.1-8B,Debias,5,1,Low,HIGHER,55.0
66,Llama-3.1-8B,Debias,5,2,Low,,
67,Llama-3.1-8B,Debias,5,3,Low,HIGHER,55.0
68,Llama-3.1-8B,Debias,5,4,Low,HIGHER,55.0
69,Llama-3.1-8B,Debias,5,5,Low,,45.0
70,Llama-3.1-8B,Debias,5,6,Low,HIGHER,65.0
71,Llama-3.1-8B,Debias,5,7,Low,HIGHER,55.0
72,Llama-3.1-8B,Debias,5,8,Low,,
73,Llama-3.1-8B,Debias,5,1,High,,
74,Llama-3.1-8B,Debias,5,2,High,HIGHER,130.0
75,Llama-3.1-8B,Debias,5,3,High,HIGHER,125.0
76,Llama-3.1-8B,Debias,5,4,High,HIGHER,135.0
77,Llama-3.1-8B,Debias,5,5,High,HIGHER,135.0
78,Llama-3.1-8B,Debias,5,6,High,HIGHER,135.0
79,Llama-3.1-8B,Debias,5,7,High,,
80,Llama-3.1-8B,Debias,5,8,High,HIGHER,130.0
81,Llama-3.1-8B,Debias,6,1,Low,HIGHER,36000.0
82,Llama-3.1-8B,Debias,6,2,Low,,35000.0
83,Llama-3.1-8B,Debias,6,3,Low,HIGHER,35000.0
84,Llama-3.1-8B,Debias,6,4,Low,HIGHER,35000.0
85,Llama-3.1-8B,Debias,6,5,Low,HIGHER,35000.0
86,Llama-3.1-8B,Debias,6,6,Low,HIGHER,35000.0
87,Llama-3.1-8B,Debias,6,7,Low,HIGHER,35000.0
88,Llama-3.1-8B,Debias,6,8,Low,HIGHER,35000.0
89,Llama-3.1-8B,Debias,6,1,High,HIGHER,45000.0
90,Llama-3.1-8B,Debias,6,2,High,LOWER,45000.0
91,Llama-3.1-8B,Debias,6,3,High,LOWER,45000.0
92,Llama-3.1-8B,Debias,6,4,High,LOWER,45000.0
93,Llama-3.1-8B,Debias,6,5,High,LOWER,45000.0
94,Llama-3.1-8B,Debias,6,6,High,LOWER,45000.0
95,Llama-3.1-8B,Debias,6,7,High,HIGHER,45000.0
96,Llama-3.1-8B,Debias,6,8,High,LOWER,45000.0
97,Llama-3.1-8B,Debias,7,1,Low,HIGHER,324.0
98,Llama-3.1-8B,Debias,7,2,Low,HIGHER,34.0
99,Llama-3.1-8B,Debias,7,3,Low,HIGHER,32.0
100,Llama-3.1-8B,Debias,7,4,Low,HIGHER,32.0
101,Llama-3.1-8B,Debias,7,5,Low,HIGHER,31.0
102,Llama-3.1-8B,Debias,7,6,Low,HIGHER,31.0
103,Llama-3.1-8B,Debias,7,7,Low,HIGHER,32.0
104,Llama-3.1-8B,Debias,7,8,Low,HIGHER,30.0
105,Llama-3.1-8B,Debias,7,1,High,HIGHER,32.0
106,Llama-3.1-8B,Debias,7,2,High,HIGHER,30.0
107,Llama-3.1-8B,Debias,7,3,High,HIGHER,35.0
108,Llama-3.1-8B,Debias,7,4,High,HIGHER,32.0
109,Llama-3.1-8B,Debias,7,5,High,,45.0
110,Llama-3.1-8B,Debias,7,6,High,HIGHER,35.0
111,Llama-3.1-8B,Debias,7,7,High,HIGHER,355.0
112,Llama-3.1-8B,Debias,7,8,High,HIGHER,32.0
113,Llama-3.1-8B,Debias,8,1,Low,HIGHER,250000.0
114,Llama-3.1-8B,Debias,8,2,Low,HIGHER,75000.0
115,Llama-3.1-8B,Debias,8,3,Low,HIGHER,75000.0
116,Llama-3.1-8B,Debias,8,4,Low,HIGHER,75000.0
117,Llama-3.1-8B,Debias,8,5,Low,HIGHER,75000.0
118,Llama-3.1-8B,Debias,8,6,Low,HIGHER,75000.0
119,Llama-3.1-8B,Debias,8,7,Low,HIGHER,75000.0
120,Llama-3.1-8B,Debias,8,8,Low,HIGHER,75000.0
121,Llama-3.1-8B,Debias,8,1,High,HIGHER,250000.0
122,Llama-3.1-8B,Debias,8,2,High,HIGHER,250000.0
123,Llama-3.1-8B,Debias,8,3,High,HIGHER,250000.0
124,Llama-3.1-8B,Debias,8,4,High,HIGHER,250000.0
125,Llama-3.1-8B,Debias,8,5,High,HIGHER,250000.0
126,Llama-3.1-8B,Debias,8,6,High,HIGHER,250000.0
127,Llama-3.1-8B,Debias,8,7,High,HIGHER,250000.0
128,Llama-3.1-8B,Debias,8,8,High,HIGHER,250000.0
129,Llama-3.1-8B,Debias,9,1,Low,HIGHER,130.0
130,Llama-3.1-8B,Debias,9,2,Low,HIGHER,120.0
131,Llama-3.1-8B,Debias,9,3,Low,HIGHER,125.0
132,Llama-3.1-8B,Debias,9,4,Low,HIGHER,125.0
133,Llama-3.1-8B,Debias,9,5,Low,HIGHER,125.0
134,Llama-3.1-8B,Debias,9,6,Low,HIGHER,120.0
135,Llama-3.1-8B,Debias,9,7,Low,HIGHER,125.0
136,Llama-3.1-8B,Debias,9,8,Low,HIGHER,135.0
137,Llama-3.1-8B,Debias,9,1,High,HIGHER,550.0
138,Llama-3.1-8B,Debias,9,2,High,HIGHER,550.0
139,Llama-3.1-8B,Debias,9,3,High,HIGHER,550.0
140,Llama-3.1-8B,Debias,9,4,High,HIGHER,550.0
141,Llama-3.1-8B,Debias,9,5,High,HIGHER,550.0
142,Llama-3.1-8B,Debias,9,6,High,HIGHER,550.0
143,Llama-3.1-8B,Debias,9,7,High,HIGHER,550.0
144,Llama-3.1-8B,Debias,9,8,High,HIGHER,550.0
145,Llama-3.1-8B,Debias,10,1,Low,HIGHER,35000.0
146,Llama-3.1-8B,Debias,10,2,Low,HIGHER,42000.0
147,Llama-3.1-8B,Debias,10,3,Low,HIGHER,35000.0
148,Llama-3.1-8B,Debias,10,4,Low,HIGHER,35000.0
149,Llama-3.1-8B,Debias,10,5,Low,HIGHER,35000.0
150,Llama-3.1-8B,Debias,10,6,Low,HIGHER,35000.0
151,Llama-3.1-8B,Debias,10,7,Low,HIGHER,35000.0
152,Llama-3.1-8B,Debias,10,8,Low,HIGHER,35000.0
153,Llama-3.1-8B,Debias,10,1,High,HIGHER,55000.0
154,Llama-3.1-8B,Debias,10,2,High,HIGHER,75000.0
155,Llama-3.1-8B,Debias,10,3,High,HIGHER,75000.0
156,Llama-3.1-8B,Debias,10,4,High,HIGHER,75000.0
157,Llama-3.1-8B,Debias,10,5,High,HIGHER,75000.0
158,Llama-3.1-8B,Debias,10,6,High,HIGHER,75000.0
159,Llama-3.1-8B,Debias,10,7,High,HIGHER,120000.0
160,Llama-3.1-8B,Debias,10,8,High,HIGHER,75000.0
161,Llama-3.1-8B,Debias,11,1,Low,HIGHER,35.0
162,Llama-3.1-8B,Debias,11,2,Low,HIGHER,35.0
163,Llama-3.1-8B,Debias,11,3,Low,HIGHER,35.0
164,Llama-3.1-8B,Debias,11,4,Low,HIGHER,35.0
165,Llama-3.1-8B,Debias,11,5,Low,HIGHER,30.0
166,Llama-3.1-8B,Debias,11,6,Low,HIGHER,35.0
167,Llama-3.1-8B,Debias,11,7,Low,HIGHER,35.0
168,Llama-3.1-8B,Debias,11,8,Low,HIGHER,35.0
169,Llama-3.1-8B,Debias,11,1,High,LOWER,45.0
170,Llama-3.1-8B,Debias,11,2,High,HIGHER,73.0
171,Llama-3.1-8B,Debias,11,3,High,HIGHER,65.0
172,Llama-3.1-8B,Debias,11,4,High,HIGHER,65.0
173,Llama-3.1-8B,Debias,11,5,High,HIGHER,85.0
174,Llama-3.1-8B,Debias,11,6,High,HIGHER,75.0
175,Llama-3.1-8B,Debias,11,7,High,HIGHER,85.0
176,Llama-3.1-8B,Debias,11,8,High,HIGHER,75.0
177,Llama-3.1-8B,Debias,12,1,Low,HIGHER,120.0
178,Llama-3.1-8B,Debias,12,2,Low,HIGHER,120.0
179,Llama-3.1-8B,Debias,12,3,Low,HIGHER,120.0
180,Llama-3.1-8B,Debias,12,4,Low,HIGHER,120.0
181,Llama-3.1-8B,Debias,12,5,Low,HIGHER,120.0
182,Llama-3.1-8B,Debias,12,6,Low,HIGHER,120.0
183,Llama-3.1-8B,Debias,12,7,Low,HIGHER,120.0
184,Llama-3.1-8B,Debias,12,8,Low,HIGHER,120.0
185,Llama-3.1-8B,Debias,12,1,High,HIGHER,420.0
186,Llama-3.1-8B,Debias,12,2,High,HIGHER,450.0
187,Llama-3.1-8B,Debias,12,3,High,HIGHER,450.0
188,Llama-3.1-8B,Debias,12,4,High,HIGHER,450.0
189,Llama-3.1-8B,Debias,12,5,High,HIGHER,450.0
190,Llama-3.1-8B,Debias,12,6,High,HIGHER,450.0
191,Llama-3.1-8B,Debias,12,7,High,HIGHER,450.0
192,Llama-3.1-8B,Debias,12,8,High,HIGHER,450.0
193,Llama-3.1-8B,Debias,13,1,Low,HIGHER,25000000.0
194,Llama-3.1-8B,Debias,13,2,Low,HIGHER,25000000.0
195,Llama-3.1-8B,Debias,13,3,Low,HIGHER,25000000.0
196,Llama-3.1-8B,Debias,13,4,Low,HIGHER,15000000.0
197,Llama-3.1-8B,Debias,13,5,Low,,2500000.0
198,Llama-3.1-8B,Debias,13,6,Low,HIGHER,15000000.0
199,Llama-3.1-8B,Debias,13,7,Low,HIGHER,25000000.0
200,Llama-3.1-8B,Debias,13,8,Low,HIGHER,25000000.0
201,Llama-3.1-8B,Debias,13,1,High,HIGHER,25000000.0
202,Llama-3.1-8B,Debias,13,2,High,HIGHER,25000000.0
203,Llama-3.1-8B,Debias,13,3,High,HIGHER,25000000.0
204,Llama-3.1-8B,Debias,13,4,High,HIGHER,25000000.0
205,Llama-3.1-8B,Debias,13,5,High,HIGHER,25000000.0
206,Llama-3.1-8B,Debias,13,6,High,HIGHER,25000000.0
207,Llama-3.1-8B,Debias,13,7,High,HIGHER,25000000.0
208,Llama-3.1-8B,Debias,13,8,High,HIGHER,25000000.0
209,Llama-3.1-8B,Debias,14,1,Low,HIGHER,2200.0
210,Llama-3.1-8B,Debias,14,2,Low,HIGHER,2400.0
211,Llama-3.1-8B,Debias,14,3,Low,HIGHER,2500.0
212,Llama-3.1-8B,Debias,14,4,Low,HIGHER,1822.0
213,Llama-3.1-8B,Debias,14,5,Low,HIGHER,2200.0
214,Llama-3.1-8B,Debias,14,6,Low,HIGHER,2200.0
215,Llama-3.1-8B,Debias,14,7,Low,HIGHER,2138.0
216,Llama-3.1-8B,Debias,14,8,Low,HIGHER,2300.0
217,Llama-3.1-8B,Debias,14,1,High,HIGHER,8500.0
218,Llama-3.1-8B,Debias,14,2,High,HIGHER,8500.0
219,Llama-3.1-8B,Debias,14,3,High,,
220,Llama-3.1-8B,Debias,14,4,High,HIGHER,8500.0
221,Llama-3.1-8B,Debias,14,5,High,HIGHER,8500.0
222,Llama-3.1-8B,Debias,14,6,High,HIGHER,8500.0
223,Llama-3.1-8B,Debias,14,7,High,,
224,Llama-3.1-8B,Debias,14,8,High,HIGHER,8500.0
225,Llama-3.1-8B,Debias,15,1,Low,HIGHER,550.0
226,Llama-3.1-8B,Debias,15,2,Low,HIGHER,550.0
227,Llama-3.1-8B,Debias,15,3,Low,HIGHER,550.0
228,Llama-3.1-8B,Debias,15,4,Low,HIGHER,550.0
229,Llama-3.1-8B,Debias,15,5,Low,HIGHER,550.0
230,Llama-3.1-8B,Debias,15,6,Low,HIGHER,550.0
231,Llama-3.1-8B,Debias,15,7,Low,HIGHER,550.0
232,Llama-3.1-8B,Debias,15,8,Low,HIGHER,550.0
233,Llama-3.1-8B,Debias,15,1,High,HIGHER,1200.0
234,Llama-3.1-8B,Debias,15,2,High,HIGHER,1200.0
235,Llama-3.1-8B,Debias,15,3,High,HIGHER,1200.0
236,Llama-3.1-8B,Debias,15,4,High,HIGHER,1200.0
237,Llama-3.1-8B,Debias,15,5,High,HIGHER,1200.0
238,Llama-3.1-8B,Debias,15,6,High,HIGHER,1200.0
239,Llama-3.1-8B,Debias,15,7,High,HIGHER,1200.0
240,Llama-3.1-8B,Debias,15,8,High,HIGHER,1200.0
241,Llama-3.1-8B,Debias,16,1,Low,,
242,Llama-3.1-8B,Debias,16,2,Low,HIGHER,85.0
243,Llama-3.1-8B,Debias,16,3,Low,,
244,Llama-3.1-8B,Debias,16,4,Low,,
245,Llama-3.1-8B,Debias,16,5,Low,HIGHER,85.0
246,Llama-3.1-8B,Debias,16,6,Low,,55.0
247,Llama-3.1-8B,Debias,16,7,Low,,45.0
248,Llama-3.1-8B,Debias,16,8,Low,,55.0
249,Llama-3.1-8B,Debias,16,1,High,HIGHER,150.0
250,Llama-3.1-8B,Debias,16,2,High,,
251,Llama-3.1-8B,Debias,16,3,High,,150.0
252,Llama-3.1-8B,Debias,16,4,High,,
253,Llama-3.1-8B,Debias,16,5,High,,150.0
254,Llama-3.1-8B,Debias,16,6,High,,
255,Llama-3.1-8B,Debias,16,7,High,,120.0
256,Llama-3.1-8B,Debias,16,8,High,,120.0
257,Llama-3.1-8B,Debias,17,1,Low,HIGHER,150000.0
258,Llama-3.1-8B,Debias,17,2,Low,HIGHER,150000.0
259,Llama-3.1-8B,Debias,17,3,Low,HIGHER,150000.0
260,Llama-3.1-8B,Debias,17,4,Low,,
261,Llama-3.1-8B,Debias,17,5,Low,HIGHER,150000.0
262,Llama-3.1-8B,Debias,17,6,Low,HIGHER,150000.0
263,Llama-3.1-8B,Debias,17,7,Low,HIGHER,150000.0
264,Llama-3.1-8B,Debias,17,8,Low,HIGHER,150000.0
265,Llama-3.1-8B,Debias,17,1,High,,
266,Llama-3.1-8B,Debias,17,2,High,HIGHER,150000.0
267,Llama-3.1-8B,Debias,17,3,High,HIGHER,250000.0
268,Llama-3.1-8B,Debias,17,4,High,,
269,Llama-3.1-8B,Debias,17,5,High,HIGHER,75000.0
270,Llama-3.1-8B,Debias,17,6,High,,
271,Llama-3.1-8B,Debias,17,7,High,HIGHER,250000.0
272,Llama-3.1-8B,Debias,17,8,High,,
273,Llama-3.1-8B,Debias,18,1,Low,HIGHER,40.0
274,Llama-3.1-8B,Debias,18,2,Low,HIGHER,40.0
275,Llama-3.1-8B,Debias,18,3,Low,HIGHER,40.0
276,Llama-3.1-8B,Debias,18,4,Low,HIGHER,40.0
277,Llama-3.1-8B,Debias,18,5,Low,HIGHER,40.0
278,Llama-3.1-8B,Debias,18,6,Low,HIGHER,40.0
279,Llama-3.1-8B,Debias,18,7,Low,HIGHER,40.0
280,Llama-3.1-8B,Debias,18,8,Low,HIGHER,45.0
281,Llama-3.1-8B,Debias,18,1,High,HIGHER,120.0
282,Llama-3.1-8B,Debias,18,2,High,HIGHER,120.0
283,Llama-3.1-8B,Debias,18,3,High,HIGHER,120.0
284,Llama-3.1-8B,Debias,18,4,High,HIGHER,120.0
285,Llama-3.1-8B,Debias,18,5,High,HIGHER,120.0
286,Llama-3.1-8B,Debias,18,6,High,HIGHER,120.0
287,Llama-3.1-8B,Debias,18,7,High,HIGHER,120.0
288,Llama-3.1-8B,Debias,18,8,High,HIGHER,120.0
289,Llama-3.1-8B,Debias,19,1,Low,HIGHER,42000.0
290,Llama-3.1-8B,Debias,19,2,Low,HIGHER,42000.0
291,Llama-3.1-8B,Debias,19,3,Low,HIGHER,42000.0
292,Llama-3.1-8B,Debias,19,4,Low,HIGHER,42000.0
293,Llama-3.1-8B,Debias,19,5,Low,HIGHER,42000.0
294,Llama-3.1-8B,Debias,19,6,Low,HIGHER,42000.0
295,Llama-3.1-8B,Debias,19,7,Low,HIGHER,55000.0
296,Llama-3.1-8B,Debias,19,8,Low,HIGHER,55000.0
297,Llama-3.1-8B,Debias,19,1,High,HIGHER,250000.0
298,Llama-3.1-8B,Debias,19,2,High,HIGHER,220000.0
299,Llama-3.1-8B,Debias,19,3,High,HIGHER,250000.0
300,Llama-3.1-8B,Debias,19,4,High,HIGHER,250000.0
301,Llama-3.1-8B,Debias,19,5,High,HIGHER,250000.0
302,Llama-3.1-8B,Debias,19,6,High,HIGHER,175000.0
303,Llama-3.1-8B,Debias,19,7,High,HIGHER,250000.0
304,Llama-3.1-8B,Debias,19,8,High,HIGHER,225000.0
305,Llama-3.1-8B,Debias,20,1,Low,HIGHER,850.0
306,Llama-3.1-8B,Debias,20,2,Low,HIGHER,1200.0
307,Llama-3.1-8B,Debias,20,3,Low,HIGHER,1100.0
308,Llama-3.1-8B,Debias,20,4,Low,HIGHER,1140.0
309,Llama-3.1-8B,Debias,20,5,Low,HIGHER,1200.0
310,Llama-3.1-8B,Debias,20,6,Low,HIGHER,1200.0
311,Llama-3.1-8B,Debias,20,7,Low,HIGHER,1100.0
312,Llama-3.1-8B,Debias,20,8,Low,HIGHER,1200.0
313,Llama-3.1-8B,Debias,20,1,High,HIGHER,1800.0
314,Llama-3.1-8B,Debias,20,2,High,HIGHER,1800.0
315,Llama-3.1-8B,Debias,20,3,High,HIGHER,1750.0
316,Llama-3.1-8B,Debias,20,4,High,HIGHER,1800.0
317,Llama-3.1-8B,Debias,20,5,High,HIGHER,1800.0
318,Llama-3.1-8B,Debias,20,6,High,HIGHER,1750.0
319,Llama-3.1-8B,Debias,20,7,High,HIGHER,1850.0
320,Llama-3.1-8B,Debias,20,8,High,HIGHER,1800.0
321,Llama-3.1-8B,Debias,21,1,Low,HIGHER,1300.0
322,Llama-3.1-8B,Debias,21,2,Low,HIGHER,1300.0
323,Llama-3.1-8B,Debias,21,3,Low,HIGHER,1300.0
324,Llama-3.1-8B,Debias,21,4,Low,HIGHER,1300.0
325,Llama-3.1-8B,Debias,21,5,Low,HIGHER,1200.0
326,Llama-3.1-8B,Debias,21,6,Low,HIGHER,1300.0
327,Llama-3.1-8B,Debias,21,7,Low,HIGHER,1200.0
328,Llama-3.1-8B,Debias,21,8,Low,HIGHER,1350.0
329,Llama-3.1-8B,Debias,21,1,High,HIGHER,1345.0
330,Llama-3.1-8B,Debias,21,2,High,HIGHER,1300.0
331,Llama-3.1-8B,Debias,21,3,High,HIGHER,1350.0
332,Llama-3.1-8B,Debias,21,4,High,HIGHER,1400.0
333,Llama-3.1-8B,Debias,21,5,High,HIGHER,1354.0
334,Llama-3.1-8B,Debias,21,6,High,HIGHER,1200.0
335,Llama-3.1-8B,Debias,21,7,High,HIGHER,1320.0
336,Llama-3.1-8B,Debias,21,8,High,HIGHER,1200.0
337,Llama-3.1-8B,Debias,22,1,Low,HIGHER,1500.0
338,Llama-3.1-8B,Debias,22,2,Low,HIGHER,1500.0
339,Llama-3.1-8B,Debias,22,3,Low,HIGHER,1800.0
340,Llama-3.1-8B,Debias,22,4,Low,HIGHER,1500.0
341,Llama-3.1-8B,Debias,22,5,Low,HIGHER,1800.0
342,Llama-3.1-8B,Debias,22,6,Low,HIGHER,1800.0
343,Llama-3.1-8B,Debias,22,7,Low,HIGHER,1800.0
344,Llama-3.1-8B,Debias,22,8,Low,HIGHER,1500.0
345,Llama-3.1-8B,Debias,22,1,High,HIGHER,4200.0
346,Llama-3.1-8B,Debias,22,2,High,HIGHER,6300.0
347,Llama-3.1-8B,Debias,22,3,High,HIGHER,4200.0
348,Llama-3.1-8B,Debias,22,4,High,,
349,Llama-3.1-8B,Debias,22,5,High,HIGHER,6500.0
350,Llama-3.1-8B,Debias,22,6,High,HIGHER,5300.0
351,Llama-3.1-8B,Debias,22,7,High,HIGHER,5500.0
352,Llama-3.1-8B,Debias,22,8,High,HIGHER,5500.0
353,Llama-3.1-8B,Debias,23,1,Low,HIGHER,250.0
354,Llama-3.1-8B,Debias,23,2,Low,HIGHER,220.0
355,Llama-3.1-8B,Debias,23,3,Low,HIGHER,220.0
356,Llama-3.1-8B,Debias,23,4,Low,HIGHER,250.0
357,Llama-3.1-8B,Debias,23,5,Low,,220.0
358,Llama-3.1-8B,Debias,23,6,Low,HIGHER,220.0
359,Llama-3.1-8B,Debias,23,7,Low,HIGHER,220.0
360,Llama-3.1-8B,Debias,23,8,Low,HIGHER,220.0
361,Llama-3.1-8B,Debias,23,1,High,HIGHER,850.0
362,Llama-3.1-8B,Debias,23,2,High,HIGHER,750.0
363,Llama-3.1-8B,Debias,23,3,High,HIGHER,850.0
364,Llama-3.1-8B,Debias,23,4,High,HIGHER,850.0
365,Llama-3.1-8B,Debias,23,5,High,HIGHER,850.0
366,Llama-3.1-8B,Debias,23,6,High,HIGHER,850.0
367,Llama-3.1-8B,Debias,23,7,High,HIGHER,850.0
368,Llama-3.1-8B,Debias,23,8,High,HIGHER,850.0
369,Llama-3.1-8B,Debias,24,1,Low,,
370,Llama-3.1-8B,Debias,24,2,Low,HIGHER,60000.0
371,Llama-3.1-8B,Debias,24,3,Low,HIGHER,60000.0
372,Llama-3.1-8B,Debias,24,4,Low,HIGHER,58800.0
373,Llama-3.1-8B,Debias,24,5,Low,,42000.0
374,Llama-3.1-8B,Debias,24,6,Low,HIGHER,60000.0
375,Llama-3.1-8B,Debias,24,7,Low,HIGHER,60000.0
376,Llama-3.1-8B,Debias,24,8,Low,,
377,Llama-3.1-8B,Debias,24,1,High,LOWER,60000.0
378,Llama-3.1-8B,Debias,24,2,High,LOWER,60000.0
379,Llama-3.1-8B,Debias,24,3,High,LOWER,60000.0
380,Llama-3.1-8B,Debias,24,4,High,LOWER,60000.0
381,Llama-3.1-8B,Debias,24,5,High,LOWER,60000.0
382,Llama-3.1-8B,Debias,24,6,High,LOWER,60000.0
383,Llama-3.1-8B,Debias,24,7,High,LOWER,60000.0
384,Llama-3.1-8B,Debias,24,8,High,LOWER,60000.0
385,Llama-3.1-8B,Debias,25,1,Low,HIGHER,550.0
386,Llama-3.1-8B,Debias,25,2,Low,HIGHER,550.0
387,Llama-3.1-8B,Debias,25,3,Low,HIGHER,550.0
388,Llama-3.1-8B,Debias,25,4,Low,HIGHER,650.0
389,Llama-3.1-8B,Debias,25,5,Low,HIGHER,650.0
390,Llama-3.1-8B,Debias,25,6,Low,HIGHER,550.0
391,Llama-3.1-8B,Debias,25,7,Low,HIGHER,550.0
392,Llama-3.1-8B,Debias,25,8,Low,HIGHER,550.0
393,Llama-3.1-8B,Debias,25,1,High,HIGHER,2500.0
394,Llama-3.1-8B,Debias,25,2,High,HIGHER,2200.0
395,Llama-3.1-8B,Debias,25,3,High,HIGHER,2400.0
396,Llama-3.1-8B,Debias,25,4,High,HIGHER,2200.0
397,Llama-3.1-8B,Debias,25,5,High,HIGHER,2200.0
398,Llama-3.1-8B,Debias,25,6,High,HIGHER,2200.0
399,Llama-3.1-8B,Debias,25,7,High,HIGHER,2200.0
400,Llama-3.1-8B,Debias,25,8,High,HIGHER,2300.0
401,DeepSeek-V3.1,Debias,1,1,Low,HIGHER,10000.0
402,DeepSeek-V3.1,Debias,1,2,Low,HIGHER,10000.0
403,DeepSeek-V3.1,Debias,1,3,Low,HIGHER,8000.0
404,DeepSeek-V3.1,Debias,1,4,Low,HIGHER,10000.0
405,DeepSeek-V3.1,Debias,1,5,Low,HIGHER,10000.0
406,DeepSeek-V3.1,Debias,1,6,Low,HIGHER,10000.0
407,DeepSeek-V3.1,Debias,1,7,Low,HIGHER,15000.0
408,DeepSeek-V3.1,Debias,1,8,Low,HIGHER,10000.0
409,DeepSeek-V3.1,Debias,1,1,High,HIGHER,10000.0
410,DeepSeek-V3.1,Debias,1,2,High,HIGHER,12000.0
411,DeepSeek-V3.1,Debias,1,3,High,HIGHER,10000.0
412,DeepSeek-V3.1,Debias,1,4,High,HIGHER,10000.0
413,DeepSeek-V3.1,Debias,1,5,High,HIGHER,12000.0
414,DeepSeek-V3.1,Debias,1,6,High,HIGHER,12000.0
415,DeepSeek-V3.1,Debias,1,7,High,HIGHER,10000.0
