Trial_Id,Model,Experiment,Question_Num,Repeat_Num,Anchor_Type,Comparison,Estimate
101,Llama-3.1-8B,Baseline,7,5,Low,HIGHER,32
102,Llama-3.1-8B,Baseline,7,6,Low,HIGHER,30
103,Llama-3.1-8B,Baseline,7,7,Low,HIGHER,32
104,Llama-3.1-8B,Baseline,7,8,Low,HIGHER,32
105,Llama-3.1-8B,Baseline,7,1,High,HIGHER,105
106,Llama-3.1-8B,Baseline,7,2,High,HIGHER,102
107,Llama-3.1-8B,Baseline,7,3,High,HIGHER,105
108,Llama-3.1-8B,Baseline,7,4,High,HIGHER,55
109,Llama-3.1-8B,Baseline,7,5,High,HIGHER,32
110,Llama-3.1-8B,Baseline,7,6,High,HIGHER,93
111,Llama-3.1-8B,Baseline,7,7,High,HIGHER,90
112,Llama-3.1-8B,Baseline,7,8,High,HIGHER,105
113,Llama-3.1-8B,Baseline,8,1,Low,HIGHER,250000
114,Llama-3.1-8B,Baseline,8,2,Low,HIGHER,250000
115,Llama-3.1-8B,Baseline,8,3,Low,HIGHER,250000
116,Llama-3.1-8B,Baseline,8,4,Low,HIGHER,250000
117,Llama-3.1-8B,Baseline,8,5,Low,HIGHER,250000
118,Llama-3.1-8B,Baseline,8,6,Low,HIGHER,250000
119,Llama-3.1-8B,Baseline,8,7,Low,HIGHER,250000
120,Llama-3.1-8B,Baseline,8,8,Low,HIGHER,250000
121,Llama-3.1-8B,Baseline,8,1,High,HIGHER,750000
122,Llama-3.1-8B,Baseline,8,2,High,HIGHER,550000
123,Llama-3.1-8B,Baseline,8,3,High,HIGHER,250000
124,Llama-3.1-8B,Baseline,8,4,High,,
125,Llama-3.1-8B,Baseline,8,5,High,HIGHER,250000
126,Llama-3.1-8B,Baseline,8,6,High,HIGHER,250000
127,Llama-3.1-8B,Baseline,8,7,High,HIGHER,250000
128,Llama-3.1-8B,Baseline,8,8,High,HIGHER,250000
129,Llama-3.1-8B,Baseline,9,1,Low,HIGHER,125
130,Llama-3.1-8B,Baseline,9,2,Low,HIGHER,125
131,Llama-3.1-8B,Baseline,9,3,Low,HIGHER,125
132,Llama-3.1-8B,Baseline,9,4,Low,HIGHER,120
133,Llama-3.1-8B,Baseline,9,5,Low,HIGHER,125
134,Llama-3.1-8B,Baseline,9,6,Low,HIGHER,120
135,Llama-3.1-8B,Baseline,9,7,Low,HIGHER,125
136,Llama-3.1-8B,Baseline,9,8,Low,HIGHER,120
137,Llama-3.1-8B,Baseline,9,1,High,HIGHER,650
138,Llama-3.1-8B,Baseline,9,2,High,HIGHER,550
139,Llama-3.1-8B,Baseline,9,3,High,HIGHER,550
140,Llama-3.1-8B,Baseline,9,4,High,HIGHER,550
141,Llama-3.1-8B,Baseline,9,5,High,HIGHER,650
142,Llama-3.1-8B,Baseline,9,6,High,HIGHER,540
143,Llama-3.1-8B,Baseline,9,7,High,HIGHER,550
144,Llama-3.1-8B,Baseline,9,8,High,HIGHER,550
145,Llama-3.1-8B,Baseline,10,1,Low,HIGHER,35000
146,Llama-3.1-8B,Baseline,10,2,Low,HIGHER,50000
147,Llama-3.1-8B,Baseline,10,3,Low,HIGHER,50000
148,Llama-3.1-8B,Baseline,10,4,Low,HIGHER,35000
149,Llama-3.1-8B,Baseline,10,5,Low,HIGHER,50000
150,Llama-3.1-8B,Baseline,10,6,Low,HIGHER,50000
151,Llama-3.1-8B,Baseline,10,7,Low,HIGHER,35000
152,Llama-3.1-8B,Baseline,10,8,Low,HIGHER,35000
153,Llama-3.1-8B,Baseline,10,1,High,HIGHER,150000
154,Llama-3.1-8B,Baseline,10,2,High,HIGHER,150000
155,Llama-3.1-8B,Baseline,10,3,High,HIGHER,150000
156,Llama-3.1-8B,Baseline,10,4,High,HIGHER,250000
157,Llama-3.1-8B,Baseline,10,5,High,HIGHER,250000
158,Llama-3.1-8B,Baseline,10,6,High,HIGHER,120000
159,Llama-3.1-8B,Baseline,10,7,High,HIGHER,120000
160,Llama-3.1-8B,Baseline,10,8,High,HIGHER,150000
161,Llama-3.1-8B,Baseline,11,1,Low,HIGHER,30
162,Llama-3.1-8B,Baseline,11,2,Low,HIGHER,30
163,Llama-3.1-8B,Baseline,11,3,Low,HIGHER,35
164,Llama-3.1-8B,Baseline,11,4,Low,HIGHER,30
165,Llama-3.1-8B,Baseline,11,5,Low,HIGHER,30
166,Llama-3.1-8B,Baseline,11,6,Low,HIGHER,25
167,Llama-3.1-8B,Baseline,11,7,Low,HIGHER,25
168,Llama-3.1-8B,Baseline,11,8,Low,HIGHER,30
169,Llama-3.1-8B,Baseline,11,1,High,HIGHER,65
170,Llama-3.1-8B,Baseline,11,2,High,HIGHER,75
171,Llama-3.1-8B,Baseline,11,3,High,HIGHER,75
172,Llama-3.1-8B,Baseline,11,4,High,HIGHER,85
173,Llama-3.1-8B,Baseline,11,5,High,HIGHER,65
174,Llama-3.1-8B,Baseline,11,6,High,HIGHER,105
175,Llama-3.1-8B,Baseline,11,7,High,HIGHER,85
176,Llama-3.1-8B,Baseline,11,8,High,HIGHER,85
177,Llama-3.1-8B,Baseline,12,1,Low,HIGHER,120
178,Llama-3.1-8B,Baseline,12,2,Low,HIGHER,120
179,Llama-3.1-8B,Baseline,12,3,Low,HIGHER,120
180,Llama-3.1-8B,Baseline,12,4,Low,HIGHER,120
181,Llama-3.1-8B,Baseline,12,5,Low,HIGHER,120
182,Llama-3.1-8B,Baseline,12,6,Low,HIGHER,120
183,Llama-3.1-8B,Baseline,12,7,Low,HIGHER,120
184,Llama-3.1-8B,Baseline,12,8,Low,HIGHER,120
185,Llama-3.1-8B,Baseline,12,1,High,HIGHER,450
186,Llama-3.1-8B,Baseline,12,2,High,HIGHER,400
187,Llama-3.1-8B,Baseline,12,3,High,HIGHER,400
188,Llama-3.1-8B,Baseline,12,4,High,HIGHER,400
189,Llama-3.1-8B,Baseline,12,5,High,HIGHER,400
190,Llama-3.1-8B,Baseline,12,6,High,HIGHER,450
191,Llama-3.1-8B,Baseline,12,7,High,HIGHER,450
192,Llama-3.1-8B,Baseline,12,8,High,HIGHER,400
193,Llama-3.1-8B,Baseline,13,1,Low,HIGHER,25000000
194,Llama-3.1-8B,Baseline,13,2,Low,HIGHER,15000000
195,Llama-3.1-8B,Baseline,13,3,Low,HIGHER,25000000
196,Llama-3.1-8B,Baseline,13,4,Low,HIGHER,25000000
197,Llama-3.1-8B,Baseline,13,5,Low,HIGHER,15000000
198,Llama-3.1-8B,Baseline,13,6,Low,HIGHER,15000000
199,Llama-3.1-8B,Baseline,13,7,Low,HIGHER,15000000
200,Llama-3.1-8B,Baseline,13,8,Low,HIGHER,15000000
201,Llama-3.1-8B,Baseline,13,1,High,HIGHER,15000000
202,Llama-3.1-8B,Baseline,13,2,High,HIGHER,25000000
203,Llama-3.1-8B,Baseline,13,3,High,HIGHER,25000000
204,Llama-3.1-8B,Baseline,13,4,High,HIGHER,15000000
205,Llama-3.1-8B,Baseline,13,5,High,HIGHER,50000000
206,Llama-3.1-8B,Baseline,13,6,High,HIGHER,50000000
207,Llama-3.1-8B,Baseline,13,7,High,HIGHER,100000000
208,Llama-3.1-8B,Baseline,13,8,High,HIGHER,15000000
209,Llama-3.1-8B,Baseline,14,1,Low,HIGHER,2400
210,Llama-3.1-8B,Baseline,14,2,Low,HIGHER,2200
211,Llama-3.1-8B,Baseline,14,3,Low,HIGHER,2500
212,Llama-3.1-8B,Baseline,14,4,Low,HIGHER,2500
213,Llama-3.1-8B,Baseline,14,5,Low,HIGHER,2200
214,Llama-3.1-8B,Baseline,14,6,Low,HIGHER,2200
215,Llama-3.1-8B,Baseline,14,7,Low,HIGHER,2100
216,Llama-3.1-8B,Baseline,14,8,Low,HIGHER,2400
217,Llama-3.1-8B,Baseline,14,1,High,HIGHER,8500
218,Llama-3.1-8B,Baseline,14,2,High,HIGHER,8500
219,Llama-3.1-8B,Baseline,14,3,High,HIGHER,8500
220,Llama-3.1-8B,Baseline,14,4,High,HIGHER,7500
221,Llama-3.1-8B,Baseline,14,5,High,HIGHER,8000
222,Llama-3.1-8B,Baseline,14,6,High,HIGHER,6500
223,Llama-3.1-8B,Baseline,14,7,High,HIGHER,7500
224,Llama-3.1-8B,Baseline,14,8,High,HIGHER,7500
225,Llama-3.1-8B,Baseline,15,1,Low,HIGHER,550
226,Llama-3.1-8B,Baseline,15,2,Low,HIGHER,550
227,Llama-3.1-8B,Baseline,15,3,Low,HIGHER,550
228,Llama-3.1-8B,Baseline,15,4,Low,HIGHER,550
229,Llama-3.1-8B,Baseline,15,5,Low,HIGHER,550
230,Llama-3.1-8B,Baseline,15,6,Low,HIGHER,550
231,Llama-3.1-8B,Baseline,15,7,Low,HIGHER,550
232,Llama-3.1-8B,Baseline,15,8,Low,HIGHER,530
233,Llama-3.1-8B,Baseline,15,1,High,HIGHER,2000
234,Llama-3.1-8B,Baseline,15,2,High,HIGHER,1850
235,Llama-3.1-8B,Baseline,15,3,High,HIGHER,1800
236,Llama-3.1-8B,Baseline,15,4,High,HIGHER,1750
237,Llama-3.1-8B,Baseline,15,5,High,HIGHER,1800
238,Llama-3.1-8B,Baseline,15,6,High,HIGHER,1700
239,Llama-3.1-8B,Baseline,15,7,High,HIGHER,2200
240,Llama-3.1-8B,Baseline,15,8,High,HIGHER,2500
241,Llama-3.1-8B,Baseline,16,1,Low,,
242,Llama-3.1-8B,Baseline,16,2,Low,HIGHER,55
243,Llama-3.1-8B,Baseline,16,3,Low,HIGHER,55
244,Llama-3.1-8B,Baseline,16,4,Low,HIGHER,55
245,Llama-3.1-8B,Baseline,16,5,Low,HIGHER,55
246,Llama-3.1-8B,Baseline,16,6,Low,HIGHER,55
247,Llama-3.1-8B,Baseline,16,7,Low,HIGHER,55
248,Llama-3.1-8B,Baseline,16,8,Low,HIGHER,55
249,Llama-3.1-8B,Baseline,16,1,High,,
250,Llama-3.1-8B,Baseline,16,2,High,,
251,Llama-3.1-8B,Baseline,16,3,High,,
252,Llama-3.1-8B,Baseline,16,4,High,HIGHER,175
253,Llama-3.1-8B,Baseline,16,5,High,,
254,Llama-3.1-8B,Baseline,16,6,High,,
255,Llama-3.1-8B,Baseline,16,7,High,,
256,Llama-3.1-8B,Baseline,16,8,High,,
257,Llama-3.1-8B,Baseline,17,1,Low,HIGHER,150000
258,Llama-3.1-8B,Baseline,17,2,Low,HIGHER,150000
259,Llama-3.1-8B,Baseline,17,3,Low,HIGHER,150000
260,Llama-3.1-8B,Baseline,17,4,Low,HIGHER,150000
261,Llama-3.1-8B,Baseline,17,5,Low,HIGHER,150000
262,Llama-3.1-8B,Baseline,17,6,Low,HIGHER,150000
263,Llama-3.1-8B,Baseline,17,7,Low,HIGHER,150000
264,Llama-3.1-8B,Baseline,17,8,Low,HIGHER,200000
265,Llama-3.1-8B,Baseline,17,1,High,HIGHER,150000
266,Llama-3.1-8B,Baseline,17,2,High,HIGHER,750000
267,Llama-3.1-8B,Baseline,17,3,High,HIGHER,1000000
268,Llama-3.1-8B,Baseline,17,4,High,HIGHER,1500000
269,Llama-3.1-8B,Baseline,17,5,High,,
270,Llama-3.1-8B,Baseline,17,6,High,HIGHER,750000
271,Llama-3.1-8B,Baseline,17,7,High,HIGHER,700000
272,Llama-3.1-8B,Baseline,17,8,High,HIGHER,750000
273,Llama-3.1-8B,Baseline,18,1,Low,HIGHER,50
274,Llama-3.1-8B,Baseline,18,2,Low,HIGHER,50
275,Llama-3.1-8B,Baseline,18,3,Low,HIGHER,50
276,Llama-3.1-8B,Baseline,18,4,Low,HIGHER,40
277,Llama-3.1-8B,Baseline,18,5,Low,HIGHER,40
278,Llama-3.1-8B,Baseline,18,6,Low,HIGHER,40
279,Llama-3.1-8B,Baseline,18,7,Low,HIGHER,40
280,Llama-3.1-8B,Baseline,18,8,Low,HIGHER,40
281,Llama-3.1-8B,Baseline,18,1,High,HIGHER,150
282,Llama-3.1-8B,Baseline,18,2,High,HIGHER,150
283,Llama-3.1-8B,Baseline,18,3,High,HIGHER,150
284,Llama-3.1-8B,Baseline,18,4,High,HIGHER,150
285,Llama-3.1-8B,Baseline,18,5,High,HIGHER,120
286,Llama-3.1-8B,Baseline,18,6,High,HIGHER,150
287,Llama-3.1-8B,Baseline,18,7,High,HIGHER,150
288,Llama-3.1-8B,Baseline,18,8,High,HIGHER,120
289,Llama-3.1-8B,Baseline,19,1,Low,HIGHER,55000
290,Llama-3.1-8B,Baseline,19,2,Low,HIGHER,120000
291,Llama-3.1-8B,Baseline,19,3,Low,HIGHER,60000
292,Llama-3.1-8B,Baseline,19,4,Low,HIGHER,55000
293,Llama-3.1-8B,Baseline,19,5,Low,HIGHER,120000
294,Llama-3.1-8B,Baseline,19,6,Low,HIGHER,55000
295,Llama-3.1-8B,Baseline,19,7,Low,HIGHER,55000
296,Llama-3.1-8B,Baseline,19,8,Low,HIGHER,120000
297,Llama-3.1-8B,Baseline,19,1,High,HIGHER,250000
298,Llama-3.1-8B,Baseline,19,2,High,HIGHER,250000
299,Llama-3.1-8B,Baseline,19,3,High,HIGHER,250000
300,Llama-3.1-8B,Baseline,19,4,High,HIGHER,250000
301,Llama-3.1-8B,Baseline,19,5,High,HIGHER,250000
302,Llama-3.1-8B,Baseline,19,6,High,HIGHER,250000
303,Llama-3.1-8B,Baseline,19,7,High,HIGHER,250000
304,Llama-3.1-8B,Baseline,19,8,High,HIGHER,250000
305,Llama-3.1-8B,Baseline,20,1,Low,HIGHER,1000
306,Llama-3.1-8B,Baseline,20,2,Low,HIGHER,1000
307,Llama-3.1-8B,Baseline,20,3,Low,HIGHER,1100
308,Llama-3.1-8B,Baseline,20,4,Low,HIGHER,1200
309,Llama-3.1-8B,Baseline,20,5,Low,HIGHER,1200
310,Llama-3.1-8B,Baseline,20,6,Low,HIGHER,1200
311,Llama-3.1-8B,Baseline,20,7,Low,HIGHER,1200
312,Llama-3.1-8B,Baseline,20,8,Low,HIGHER,1200
313,Llama-3.1-8B,Baseline,20,1,High,HIGHER,1800
314,Llama-3.1-8B,Baseline,20,2,High,HIGHER,1800
315,Llama-3.1-8B,Baseline,20,3,High,HIGHER,1800
316,Llama-3.1-8B,Baseline,20,4,High,HIGHER,1800
317,Llama-3.1-8B,Baseline,20,5,High,HIGHER,1800
318,Llama-3.1-8B,Baseline,20,6,High,HIGHER,1800
319,Llama-3.1-8B,Baseline,20,7,High,HIGHER,1800
320,Llama-3.1-8B,Baseline,20,8,High,HIGHER,1700
321,Llama-3.1-8B,Baseline,21,1,Low,,
322,Llama-3.1-8B,Baseline,21,2,Low,HIGHER,1200
323,Llama-3.1-8B,Baseline,21,3,Low,HIGHER,1300
324,Llama-3.1-8B,Baseline,21,4,Low,HIGHER,1300
325,Llama-3.1-8B,Baseline,21,5,Low,HIGHER,1300
326,Llama-3.1-8B,Baseline,21,6,Low,HIGHER,1400
327,Llama-3.1-8B,Baseline,21,7,Low,HIGHER,1300
328,Llama-3.1-8B,Baseline,21,8,Low,HIGHER,1400
329,Llama-3.1-8B,Baseline,21,1,High,HIGHER,1200
330,Llama-3.1-8B,Baseline,21,2,High,HIGHER,1400
331,Llama-3.1-8B,Baseline,21,3,High,HIGHER,1300
332,Llama-3.1-8B,Baseline,21,4,High,HIGHER,1200
333,Llama-3.1-8B,Baseline,21,5,High,HIGHER,1300
334,Llama-3.1-8B,Baseline,21,6,High,HIGHER,1400
335,Llama-3.1-8B,Baseline,21,7,High,HIGHER,1400
336,Llama-3.1-8B,Baseline,21,8,High,HIGHER,1400
337,Llama-3.1-8B,Baseline,22,1,Low,HIGHER,1800
338,Llama-3.1-8B,Baseline,22,2,Low,HIGHER,1800
339,Llama-3.1-8B,Baseline,22,3,Low,HIGHER,1800
340,Llama-3.1-8B,Baseline,22,4,Low,HIGHER,1800
341,Llama-3.1-8B,Baseline,22,5,Low,HIGHER,1800
342,Llama-3.1-8B,Baseline,22,6,Low,HIGHER,1800
343,Llama-3.1-8B,Baseline,22,7,Low,HIGHER,1500
344,Llama-3.1-8B,Baseline,22,8,Low,HIGHER,1800
345,Llama-3.1-8B,Baseline,22,1,High,HIGHER,5500
346,Llama-3.1-8B,Baseline,22,2,High,HIGHER,5500
347,Llama-3.1-8B,Baseline,22,3,High,HIGHER,5500
348,Llama-3.1-8B,Baseline,22,4,High,HIGHER,5500
349,Llama-3.1-8B,Baseline,22,5,High,HIGHER,5500
350,Llama-3.1-8B,Baseline,22,6,High,HIGHER,5500
351,Llama-3.1-8B,Baseline,22,7,High,HIGHER,5500
352,Llama-3.1-8B,Baseline,22,8,High,HIGHER,6500
353,Llama-3.1-8B,Baseline,23,1,Low,HIGHER,250
354,Llama-3.1-8B,Baseline,23,2,Low,HIGHER,250
355,Llama-3.1-8B,Baseline,23,3,Low,HIGHER,250
356,Llama-3.1-8B,Baseline,23,4,Low,HIGHER,250
357,Llama-3.1-8B,Baseline,23,5,Low,HIGHER,250
358,Llama-3.1-8B,Baseline,23,6,Low,HIGHER,250
359,Llama-3.1-8B,Baseline,23,7,Low,HIGHER,250
360,Llama-3.1-8B,Baseline,23,8,Low,HIGHER,250
361,Llama-3.1-8B,Baseline,23,1,High,HIGHER,800
362,Llama-3.1-8B,Baseline,23,2,High,HIGHER,800
363,Llama-3.1-8B,Baseline,23,3,High,HIGHER,800
364,Llama-3.1-8B,Baseline,23,4,High,HIGHER,800
365,Llama-3.1-8B,Baseline,23,5,High,HIGHER,800
366,Llama-3.1-8B,Baseline,23,6,High,,
367,Llama-3.1-8B,Baseline,23,7,High,HIGHER,800
368,Llama-3.1-8B,Baseline,23,8,High,HIGHER,750
369,Llama-3.1-8B,Baseline,24,1,Low,,
370,Llama-3.1-8B,Baseline,24,2,Low,HIGHER,60000
371,Llama-3.1-8B,Baseline,24,3,Low,HIGHER,60000
372,Llama-3.1-8B,Baseline,24,4,Low,HIGHER,60000
373,Llama-3.1-8B,Baseline,24,5,Low,,
374,Llama-3.1-8B,Baseline,24,6,Low,,
375,Llama-3.1-8B,Baseline,24,7,Low,,
376,Llama-3.1-8B,Baseline,24,8,Low,HIGHER,60000
377,Llama-3.1-8B,Baseline,24,1,High,,
378,Llama-3.1-8B,Baseline,24,2,High,,
379,Llama-3.1-8B,Baseline,24,3,High,,
380,Llama-3.1-8B,Baseline,24,4,High,,
381,Llama-3.1-8B,Baseline,24,5,High,,
382,Llama-3.1-8B,Baseline,24,6,High,,
383,Llama-3.1-8B,Baseline,24,7,High,,
384,Llama-3.1-8B,Baseline,24,8,High,,
385,Llama-3.1-8B,Baseline,25,1,Low,HIGHER,1200
386,Llama-3.1-8B,Baseline,25,2,Low,HIGHER,600
387,Llama-3.1-8B,Baseline,25,3,Low,HIGHER,550
388,Llama-3.1-8B,Baseline,25,4,Low,HIGHER,550
389,Llama-3.1-8B,Baseline,25,5,Low,HIGHER,600
390,Llama-3.1-8B,Baseline,25,6,Low,HIGHER,1200
391,Llama-3.1-8B,Baseline,25,7,Low,HIGHER,1200
392,Llama-3.1-8B,Baseline,25,8,Low,HIGHER,650
393,Llama-3.1-8B,Baseline,25,1,High,HIGHER,2500
394,Llama-3.1-8B,Baseline,25,2,High,HIGHER,2500
395,Llama-3.1-8B,Baseline,25,3,High,HIGHER,2500
396,Llama-3.1-8B,Baseline,25,4,High,HIGHER,2500
397,Llama-3.1-8B,Baseline,25,5,High,HIGHER,2500
398,Llama-3.1-8B,Baseline,25,6,High,HIGHER,2500
399,Llama-3.1-8B,Baseline,25,7,High,HIGHER,2500
400,Llama-3.1-8B,Baseline,25,8,High,HIGHER,2500
